id	k	c	t1	t2	j	p	a	s	z	v	n	m	b	o
1775	5	11			Helena	Kodedová	89	F	důchodkyně	55	55	0	Plzeň	175219
1848	5	11			Vít	Borolič	71	M	důchodce	759	759	0	Sokolov	22924
1815	5	11			Pavel	Benda	52	M	zdravotní bratr	768	768	0	Kynšperk nad Ohří	4739
1833	5	11			Daniel	Poliščuk	43	M	živnostník	1114	1114	0	Ostrov	16491
1881	5	11	Bc.		Tereza	Cagáňová	30	F	úředník odboru životního prostředí, podporovatel Greenpeace, OBRAZ obránci zvířat, Svoboda zvířat, útulků a azylů pro opuštěná zvířata na území Karlovarského kraje	1173	1173	0	Karlovy Vary	48319
1823	5	11			Milada	Michalcová	44	F	pracovnice v sociálních službách, péče o postižené děti	1227	1227	0	Mariánské Lázně	12752
1802	5	11			Pavla	Jungerová	50	F	živnostník	1244	1244	0	Chodov	13089
1816	5	11			Renata	Donátová	50	F	OSVČ	1245	1245	0	Karlovy Vary	48319
1779	5	11			Karel	Henych	42	M	regionální vedoucí týmu techniků likvidace	1327	721	0	Mariánské Lázně	12752
1822	5	11			Daniela	Bílá	51	F	referentka, občanská aktivistka	1350	720	0	Karlovy Vary	48319
2134	6	11	MUDr.		Hana	Holubová	69	F	vedoucí lékařka plicního střediska	5	5	0	Teplice	49705
2233	6	11			Antonín	Meder	47	M	správce IT	7	7	0	Kovářská	996
2037	6	11	Bc.		Lukáš	Brázda	31	M	prodejce elektroniky	47	47	0	Bílina	17103
2011	6	11			Irena	Šípová	55	F	referent	759	759	0	Ústí nad Labem	91982
2137	6	11	Bc.		Marcela	Bajčiová	28	F	účetní	762	762	0	Most	65341
2170	6	11	JUDr.		Marek	Hrabáč	48	M	primátor města Chomutov	768	768	0	Chomutov	48349
2176	6	11			Tomáš	Kubíček	25	M	elektrotechnik, aktivní v občanské iniciativě Život s činnou kompetencí	1007	1007	0	Ústí nad Labem	91982
2271	6	11	Mgr. Bc.		Ivana	Poschová	47	F	ředitelka speciální mateřské školy, zastupitelka města	1114	1114	0	Děčín	47951
2192	6	11	Ing.		Jan	Postránský	44	M	ředitel Interhotelu Bohemia v Ústí nad Labem	1173	1173	0	Ústí nad Labem	91982
2259	6	11			Veronika	Vágnerová	48	F	majitelka pobočky realitní kanceláře	1227	1227	0	Ústí nad Labem	91982
2166	6	11			Zdeněk	Kolman	57	M	manager	1244	1244	0	Most	65341
2001	6	11			Květuše	Steidlová	59	F	invalidní důchodce	1245	1245	0	Chomutov	48349
2140	6	11	Mgr.		Michal	Vlach	49	M	ředitel Základní školy a Mateřské školy Březno, zastupitel města Chomutov	1327	721	0	Chomutov	48349
2036	6	11	Ing.		Daniel	Černý	48	M	zastupitel města Chomutova, obchodní ředitel, předseda Spolku přátel žatecké synagogy, z. s.	1350	166	0	Chomutov	48349
2385	7	11	Ing.		Milan	Přívratský	63	M	ředitel společnosti Teplo Nový Bor	5	5	0	Nový Bor	11582
2508	7	11			Vladimíra	Petrlíková	47	F	zdravotní sestra	7	7	0	Semily	8311
2330	7	11	PhDr.		Věra	Picková	66	F	psycholožka	47	47	0	Semily	8311
2456	7	11			Pavlína	Křídová	51	F	OSVČ, účetní	759	759	0	Česká Lípa	37361
2530	7	11			Zuzana	Albrechtová	63	F	důchodkyně	762	762	0	Semily	8311
2529	7	11	Ing.		Petr	Rozmajzl	33	M	projektový a IT manažer, zastupitel města Chrastava	768	768	0	Chrastava	6279
2518	7	11	Mgr.		Ilona	Činovcová	62	F	důchodkyně	1007	1007	0	Semily	8311
2405	7	11			Lukáš	Leiner	30	M	fotograf - kameraman	1114	1114	0	Česká Lípa	37361
2494	7	11			Helena	Jindřišková	66	F	chemik	1173	1173	0	Tanvald	6146
2362	7	11			Vladimír	Francúz	47	M	podnikatel v oboru montáže vzduchotechniky	1227	1227	0	Liberec	104261
2461	7	11			Dagmar	Hlavová	49	F	spolumajitelka cestovní kanceláře	1244	1244	0	Semily	8311
2465	7	11			Michal	Šoun	39	M	audit koordinátor	1245	1245	0	Liberec	104261
2486	7	11	Ing.		Tomáš	Špinka	35	M	vedoucí zimního stadionu a koupaliště Turnov	1327	53	0	Turnov	14391
2453	7	11	Mgr.		Jaromír	Dvořák	60	M	starosta Nového Boru, učitel	1350	166	0	Nový Bor	11582
2726	8	11	Mgr.		Hynek	Kaplan	29	M	student filosofie, grafik	5	5	0	Hradec Králové	92683
2597	8	11	brig. gen. Ing.		František	Mencl	66	M	zastupitel kraje, bývalý ředitel Hasičského záchranného sboru	7	7	0	Hradec Králové	92683
2737	8	11			Jiří	Cee	67	M	důchodce	47	47	0	Trutnov	29958
2654	8	11			Jana	Pejosová	65	F	OSVČ	759	759	0	Svoboda nad Úpou	2057
2739	8	11	Mgr.		Alena	Stillerová	62	F	zastupitelka města Jičín, vzdělavatelka dospělých	768	768	0	Jičín	16551
2686	8	11			Prokop	Zapletal	21	M	nakladatel a poradce v oblasti osobního rozvoje	1007	1007	0	Praha	1335084
2717	8	11			Eva	Machová	39	F	pracovnice obchodního provozu	1114	1114	0	Sobotka	2377
2632	8	11	Mgr.		Janet	Rumlová	50	F	psycholožka, člen zapsaného spolku Liga na ochranu zvířat	1173	1173	0	Dvůr Králové nad Labem	15471
2576	8	11			Šárka	Moravcová	48	F	spolumajitelka a ředitelka horského wellness hotelu v Harrachově	1227	1227	0	Harrachov	1335
2639	8	11			Lukáš	Grund	32	M	OSVČ	1244	1244	0	Vrchlabí	12289
2810	8	11			Jiří	Ullrich	28	M	OSVČ	1245	1245	0	Jičín	16551
2816	8	11			Martin	Křovina	41	M	podnikatel	1327	53	0	Hořice	8439
2772	8	11			Matěj	Hlavatý	27	M	starosta obce Tetín, logistik	1350	166	0	Tetín	153
2969	9	11	Mgr.		Kateřina	Kosová	29	F	laborantka ve zdravotnictví, zastupitelka městského obvodu Pardubice II, členka České společnosti ornitologické	5	5	0	Pardubice	91755
2928	9	11	Mgr.		Jana	Povolná	41	F	personalistka	7	7	0	Březová nad Svitavou	1629
2853	9	11			Richard	Kohout	41	M	ředitel domova seniorů	47	47	0	Rudoltice	1947
3008	9	11			Hana Ester	Filip	59	F	důchodkyně	55	55	0	Hradec Králové	92683
2886	9	11			Miroslav	Venus	49	M	obráběč kovů	83	83	0	Šternberk	13388
3101	9	11	Ing.		Pavlína	Elisová	50	F	ekonomický poradce Magistrátu města Pardubic	759	759	0	Pardubice	91755
2925	9	11			Kamil	Chlup	45	M	řidič	762	762	0	Pardubice	91755
2948	9	11			Pavel	Štefka	51	M	místostarosta města Polička	768	768	0	Polička	8808
3096	9	11			Petr	Tůma	53	M	biozemědělec, aktivní v občanské iniciativě Život s činnou kompetencí	1007	1007	0	Lány	285
2865	9	11			Jaroslav	Pitt	41	M	mechanik	1114	1114	0	Pardubice	91755
3087	9	11			Jitka	Patřičná	53	F	fotografka a chůva v dětské skupině	1173	1173	0	Pardubice	91755
2846	9	11			Vendula	Špryňarová	40	F	prodavačka v řetězci sítě supermarketů	1227	1227	0	Rtyně v Podkrkonoší	2962
2847	9	11			Miroslav	Klapka	51	M	geodet	1244	1244	0	Pardubice	91755
2941	9	11			Karel	Doskočil	68	M	zedník	1245	1245	0	Semín	600
2869	9	11	PharmDr.	Ph.D.	Jiří	Skalický	67	M	primář Pardubické nemocnice, krajský zastupitel	1327	721	0	Pardubice	91755
3097	9	11	Bc.		Alice	Paurová	51	F	trenérka a místopředsedkyně Českého svazu kin-ballu	1350	166	0	Pardubice	91755
3191	10	11	Mgr.		Kamila	Hronová	44	F	psycholožka	5	5	0	Jihlava	51125
3225	10	11	Mgr.	MBA	Silvie	Tomšíková	47	F	ředitelka Domova Kamélie	7	7	0	Křižanov	1866
3258	10	11			Marek	Nevoral	45	M	asistent poslance	47	47	0	Vladislav	1165
3263	10	11			Petr	Jílek	61	M	důchodce	55	55	0	Brno	382405
3371	10	11			Michala	Poláchová	42	F	účetní	83	83	0	Cholina	743
3363	10	11			Alice	Pavlů	43	F	pracovnice v zemědělství	759	759	0	Řásná	235
3175	10	11			Josef	Jambor	47	M	strojvedoucí	768	768	0	Golčův Jeníkov	2706
3332	10	11			Dagmar	Barimová	46	F	vychovatelka ZŠ	1114	1114	0	Jihlava	51125
3254	10	11			Vladimír	Kružík	66	M	živnostník, včelař	1173	1173	0	Brtnice	3757
3143	10	11			Vladimír	Kříž	73	M	důchodce	1190	1190	0	Jihlava	51125
3372	10	11			Libuše	Marková	58	F	živnostník, specialista na financování nemovitostí	1227	1227	0	Nové Dvory	322
3126	10	11			Miloš	Brabec	61	M	dělník, předseda odborů a hostinský	1244	1244	0	Žďár nad Sázavou	20485
3380	10	11	MUDr. Ing.		Petra	Fejtová	33	F	všeobecná lékařka	1245	1245	0	Herálec	1094
3132	10	11	Mgr. et Mgr.		Jan	Málek	35	M	ministerský rada	1327	1	0	Přibyslav	3989
3381	10	11			Roman	Pašek	28	M	vývojář software, student filozofické fakulty, zastupitel Třebíče a Kraje Vysočina	1350	720	0	Třebíč	35107
3736	11	11			Bořivoj	Švásta	61	M	místostarosta Hustopečí	5	5	0	Hustopeče	5974
3872	11	11	doc. JUDr. Ing.	Ph.D.	Zdeněk	Dufek	43	M	vysokoškolský pedagog, znalec	7	7	0	Brno	382405
3488	11	11			Jaromír	Blatný	40	M	referent Odboru výstavby a územního plánování Úřadu městské části Brno-Kohoutovice	47	47	0	Stanoviště	404
3510	11	11	Mgr.		Veronika	Procházková	32	F	zaměstnanec MV ČR	55	55	0	Brno	382405
3833	11	11			Pavel	Malovaný	29	M	operátor výroby	74	74	0	Hodonín	24385
3511	11	11			Tomáš	Mráz	54	M	OSVČ	83	83	0	Břeclav	24554
3885	11	11			Aleš	Lunda	32	M	OSVČ	759	759	0	Braníškov	206
3681	11	11			Karel	Matějka	47	M	zámečník	762	762	0	Brno	382405
3496	11	11	Bc.	DiS.	Lenka	Šebelová	40	F	projektová manažerka	768	768	0	Jedovnice	2824
3458	11	11			Zdeňka	Máčková	42	F	státní zaměstnanec ve služebním poměru	1007	1007	0	Brno	382405
3913	11	11	Ing.		Jiří	Rokos	67	M	programátor	1114	1114	0	Černá Hora	2190
3437	11	11			Erika	Mirvaldová	48	F	v domácnosti, ochránce zvířat	1173	1173	0	Brno	382405
3962	11	11	RNDr.		Jaroslav	Oldřich	64	M	kartograf a geodet	1190	1190	0	Boskovice	11726
3822	11	11			Jan	Prašivka	30	M	majitel obchodu s elektrospotřebiči	1227	1227	0	Ostrava	284982
3638	11	11			Michal	Pernecký	43	M	IT kvalita	1244	1244	0	Břeclav	24554
3472	11	11			Blanka	Skoupilová	66	F	důchodkyně	1245	1245	0	Vyškov	20676
3571	11	11	Mgr.		Marek	Sovka	27	M	starosta obce Branišovice	1327	721	0	Branišovice	612
3842	11	11			Filip	Vítek	41	M	živnostník, expediční průvodce	1350	720	0	Kunice	189
4228	12	11		DiS.	Kristina	Machačíková	29	F	houslistka/hudebnice (toho času na rodičovské dovolené)	5	5	0	Olomouc	100514
4049	12	11			Lubomír	Věstinský	68	M	OSVČ	7	7	0	Jeseník	10977
4329	12	11	Ing. et Ing.		Jaroslav	Kavický	55	M	ekonom	47	47	0	Zlaté Hory	3711
4017	12	11			Pavel	Toman	44	M	seřizovač, hospodář MS Blata, výrobce dýmek	55	55	0	Hněvotín	1870
4085	12	11	Mgr.	Ph.D.	Tomáš	Ulrich	44	M	učitel	74	74	0	Brno	382405
4015	12	11			Pavel	Juráš	41	M	prodejní technik	83	83	0	Litovel	9651
4222	12	11			Marek	Maceják	51	M	místostarosta obce	759	759	0	Pňovice	1011
4334	12	11	Ing.		Monika	Hryzbilová	35	F	stavební inženýrka	768	768	0	Hněvotín	1870
4113	12	11			Anna	Štaiglová	58	F	sociální pracovnice	1007	1007	0	Šumperk	25452
4153	12	11	Ing.		Jan	Polách	47	M	IT specialista	1114	1114	0	Kojetín	5962
4148	12	11			Jakub	Kochta	27	M	OSVČ	1173	1173	0	Olomouc	100514
4195	12	11			Jiří	Kudla	26	M	operátor CNC strojů	1190	1190	0	Brno	382405
4141	12	11	Ing.		Zdeněk	Janošík	65	M	majitel autoservisu, podnikatel v oboru datových sítí	1227	1227	0	Olomouc	100514
4127	12	11			Daniel	Padevět	37	M	podnikatel	1244	1244	0	Dubno	332
4278	12	11	Ing.		Jaroslav	Urik	65	M	supervizor kvality vojenských zakázek, ante zástupce ČR při EU ve vojenském výboru v Bruselu	1245	1245	0	Praha	1335084
4255	12	11			Tereza	Vodáková	23	F	studentka politologie Univerzity Palackého v Olomouci	1327	721	0	Jeseník	10977
4327	12	11			Michal	Frantík	44	M	jednatel společnosti, člen realizačního týmu české cyklistické reprezentace	1350	166	0	Olomouc	100514
4634	13	11	Ing.		Tomáš	Černý	40	M	jednatel společnosti	5	5	0	Fryšták	3718
4528	13	11	Mgr.		Vladimír	Dostálek	35	M	tiskový mluvčí Ministerstva práce a sociálních věcí	7	7	0	Uherské Hradiště	25001
4642	13	11	Ing.		Vítězslav	Lapčík	56	M	agronom	47	47	0	Kněžpole	1110
4488	13	11			Jiří	Anderle	57	M	kuchař	55	55	0	Olomouc	100514
4638	13	11			Hana	Bystřická	37	F	servírka	83	83	0	Salaš	414
4590	13	11			Jozef	Šik	55	M	správce budov	759	759	0	Břestek	843
4584	13	11	Ing.		Jan	Pšeja	49	M	IT manažer	768	768	0	Kroměříž	28360
4667	13	11			František	Klásek	65	M	zaměstnanec civilní bezpečnostní služby	1114	1114	0	Zlín	74478
4473	13	11			Vlasta	Hráčková	53	F	živnostník	1173	1173	0	Kunovice	5516
4495	13	11			Lukáš	Podlucký	42	M	podnikatel, spolumajitel stavební společnosti, člen Liga Libe	1227	1227	0	Ostrava	284982
4499	13	11			Roman	Kotil	49	M	důchodce - stavař	1244	1244	0	Bánov	2137
4431	13	11	Mgr.		Martin	Adamík	36	M	pedagog	1245	1245	0	Kroměříž	28360
4570	13	11	Mgr.	B.A.	Hana	Bellová	46	F	manažerka, podnikatelka	1327	1	0	Dolní Bečva	1868
4658	13	11	Ing.		Pavel	Maňásek	50	M	podnikatel ve wellness oblasti	1350	720	0	Zlín	74478
4764	14	11	MgA.		Daniel	Volný	37	M	herec Slezského divadla, zastupitel Opavy	5	5	0	Opava	55996
5068	14	11	Ing.		Radka	Krištofová	49	F	tajemnice městského úřadu	7	7	0	Fulnek	5561
4977	14	11	Ing.		Petr	Havránek	44	M	manažer	47	47	0	Studénka	9466
5094	14	11			Radovan	Kučeřík	49	M	ošetřovatel ve zdravotnictví	55	55	0	Opava	55996
4769	14	11			Milan	Kristýnek	55	M	OSVČ - rozpočtář staveb	83	83	0	Opava	55996
5153	14	11			Jiří	Strnad	62	M	strojař, zastupitel města Krnov	759	759	0	Krnov	23130
4760	14	11			Kamil	Papežík	52	M	stavební dělník, montér	762	762	0	Frýdek-Místek	55006
4777	14	11	Ing.		Josef	Hájek	65	M	důlní technik, báňský záchranář, poslanec Parlamentu ČR	768	768	0	Orlová	28330
4915	14	11			Antonín	Janec	39	M	programátor, aktivní v občanské iniciativě Život s činnou kompetencí	1007	1007	0	Dolní Lhota	1490
5256	14	11			Pavel	Liška	50	M	živnostník, zastupitel města	1114	1114	0	Nový Jičín	23151
4797	14	11			Petra	Obíralová	28	F	prodavačka - specialista ovoce zelenina, ochránce zvířat	1173	1173	0	Frýdek-Místek	55006
5133	14	11			Martin	Kolenovský	41	M	podnikatel, ředitel obchodní společnosti	1227	1227	0	Nový Jičín	23151
4875	14	11			Zdeňka	Žédková	59	F	účetní	1244	1244	0	Paskov	3909
4882	14	11			Zdeněk	Lanzendörfer	58	M	operátor TUBE CELL	1245	1245	0	Karviná	50902
4885	14	11	Mgr.		Petra	Řezáčová	44	F	místostarostka města Hlučín	1327	1	0	Hlučín	13805
4739	14	11	Mgr.		Marian	Babic	39	M	advokát	1350	720	0	Ostrava	284982
153	1	12			Daniel	Černý	23	M	řidič MHD a dopravní dispečer	5	5	0	Praha	1335084
501	1	12	Mgr. Bc.		Pavel	Hodek	47	M	obchodní manažer	7	7	0	Praha	1335084
480	1	12	PhDr.	CSc.	Jiří	Horák	68	M	jednatel obchodní firmy	47	47	0	Praha	1335084
520	1	12	Ing.		Josefina	Koucká	75	F	sochařka	55	55	0	Semily	8311
195	1	12			Jan	Široký	45	M	invalidní důchodce	74	74	0	Liberec	104261
275	1	12			Vladimír	Lorek	37	M	sociální pracovník	83	83	0	Litovel	9651
92	1	12			Antonín	Grund	64	M	živnostník	98	98	0	Rokytnice v Orlických horách	1995
596	1	12	Ing.	MBA	Ziead	Leggieri	54	M	marketingový manažer	759	759	0	Ptice	935
332	1	12			Jan	Jarolím	29	M	IT specialista	762	762	0	Praha	1335084
619	1	12	Ing.		Helena	Leisztner	65	F	výtvarnice	768	768	0	Praha	1335084
562	1	12			Dana	Klimešová	58	F	kouč životní změny	1007	1007	0	Praha	1335084
325	1	12	JUDr.		Vladimíra	Bondarenková	45	F	právník, legislativní poradce	1114	1114	0	Praha	1335084
157	1	12			Jindřich	Procházka	65	M	důchodce	1173	1173	0	Praha	1335084
408	1	12			Ladislav	Marek	69	M	živnostník, jachetní kapitán, předseda strany v Praze	1227	1227	0	Praha	1335084
451	1	12			Kamila	Řezníčková	46	F	obchodník	1244	1244	0	Rudná	5157
598	1	12	Ing.		Jan	Malý	55	M	stavební inženýr	1245	1245	0	Praha	1335084
448	1	12	MUDr.	MBA	Petr	Křiváček	56	M	kardiochirurg	1327	53	0	Praha	1335084
335	1	12	Ing.		Dana	Balcarová	61	F	poslankyně, předsedkyně poslaneckého výboru pro životní prostředí	1350	720	0	Praha	1335084
982	2	12	Ing.		Robert	Šenk	44	M	vedoucí oddělení a lesník ve Správě CHKO Kokořínsko - Máchův kraj	5	5	0	Mělník	19579
1081	2	12	Mgr.		Aneta	Heřmanová	43	F	zdravotní sestra	7	7	0	Kladno	68896
917	2	12			Michal	Budlovský	54	M	stavební technik	47	47	0	Benešov	16804
971	2	12			Štěpánka	Vykouková	21	F	studentka	55	55	0	Studeněves	485
839	2	12			Milan	Carda	32	M	truhlář	759	759	0	Kutná Hora	20828
813	2	12	Ing.		Josef	Dostál	70	M	technik	762	762	0	Nymburk	15106
935	2	12	Ing.		Roman	Škrabánek	54	M	prezident profesní asociace, ekonom	768	768	0	Kolín	32490
1038	2	12			Jana	Mašková	59	F	operátor call centra, astroložka	1007	1007	0	Odolena Voda	6200
754	2	12			Jan	Hošna	51	M	živnostník	1114	1114	0	Příbram	32248
1049	2	12			Renata	Vybíralová	49	F	pečovatelka, ochránce zvířat	1173	1173	0	Týnec nad Sázavou	5699
928	2	12			Petr	Zavadil	61	M	živnostník, výroba reklamních předmětů	1227	1227	0	Měšice	1999
703	2	12			Radovan	Tögel	51	M	podnikatel	1244	1244	0	Psáry	4154
1127	2	12	Ing.		Nikola	Pšeničková	28	F	referent bezpečnosti práce	1245	1245	0	Nalžovice	613
896	2	12	Mgr.		Jan	Pleskač	32	M	úředník	1327	53	0	Sadská	3221
878	2	12	Ing.		Barbora	Urbanová	30	F	zastupitelka obce Dolní Břežany, ředitelka institutu a spolupracovnice Víta Rakušana	1350	166	0	Dolní Břežany	4399
1425	3	12			Kateřina	Kuchtová	22	F	studentka Akademie výtvarných umění v Praze	5	5	0	Český Krumlov	12788
1418	3	12	Bc.		Miroslav	Kadeřábek	65	M	místostarosta města Jindřichův Hradec	7	7	0	Jindřichův Hradec	21169
1275	3	12	MUDr.	DiS.	Kateřina	Jirousová	34	F	lékařka	47	47	0	Praha	1335084
1130	3	12			Jiří	Dvořák	68	M	pracovník v pohostinství	55	55	0	Týnec nad Sázavou	5699
1440	3	12			Filip	Štreit	23	M	dělník	83	83	0	Litovel	9651
1203	3	12			Vladimír	Balcar	33	M	tesař	759	759	0	Budkov	94
1453	3	12			Josef	Beneš	63	M	důchodce	762	762	0	Čkyně	1616
1416	3	12			Jiří	Iral	59	M	starosta obce Chelčice	768	768	0	Chelčice	420
1316	3	12			Ladislav	Malík	56	M	řidič MKD	1114	1114	0	Jindřichův Hradec	21169
1455	3	12			Miroslava	Gašparíková Balková	52	F	zootechnik, ochránce zvířat	1173	1173	0	Písek	30379
1350	3	12			David	Štafl	22	M	podnikatel, student ekonomie	1227	1227	0	Včelná	2275
1322	3	12			Jiří	Hlas	35	M	lisař	1244	1244	0	Mladošovice	413
1231	3	12	Mgr.		Zdeněk	Vlček	44	M	bankovní úředník	1245	1245	0	České Budějovice	94229
1415	3	12	Ing.		Luboš	Peterka	56	M	starosta Radomyšle	1327	1	0	Radomyšl	1329
1157	3	12	Ing.	Ph.D.	Martin	Kákona	54	M	vědecký pracovník	1350	720	0	Soběslav	6928
1501	4	12	MgA. Mgr.		Roman	Černík	57	M	vysokoškolský učitel na ZČU v Plzni a DAMU Praha, spolupředseda Zelených v Plzeňském kraji, kulturní aktivista a divadelník	5	5	0	Ves Touškov	356
1578	4	12	JUDr.		Věra	Nenutilová	62	F	advokátka	7	7	0	Stříbro	7687
1479	4	12			Eduard	Kvasnička	61	M	finanční poradce	47	47	0	Kladruby	1638
1611	4	12			Milan	Novobilský	59	M	výtvarník - historik	55	55	0	Plzeň	175219
1720	4	12			Ladislava	Kőltőová	54	F	místopředsedkyně Plzeňského kraje Bloku proti islamizaci	759	759	0	Janovice nad Úhlavou	2324
1617	4	12	Mgr. Bc.		Jakub	Šauer	39	M	advokát a zastupitel městského obvodu Plzeň 2	768	768	0	Plzeň	175219
1594	4	12			Pavla	Kopečková	42	F	asistent pedagoga	1007	1007	0	Plzeň	175219
1634	4	12			Lukáš	Krejčí	36	M	mistr ve výrobě	1114	1114	0	Bor	4488
1691	4	12	Ing.		Jaroslava	Součková	55	F	1. místostarostka obce Pařezov	1173	1173	0	Pařezov	213
1721	4	12			Ivo	Osovský	38	M	OSVČ	1227	1227	0	Bystřice nad Pernštejnem	7982
1688	4	12	Bc.		Iveta	Vávrová	32	F	podnikatelka	1244	1244	0	Horní Bříza	4136
1509	4	12			Karel	Dolejš	55	M	svařovací technik	1245	1245	0	Plzeň	175219
1683	4	12	Mgr.		Martin	Rybár	31	M	projektový manažer	1327	1	0	Přeštice	7049
1508	4	12	Mgr.		Olga	Sejrková	41	F	koordinátorka obchodního oddělení, členka dozorčí rady holdingu nemocnic Plzeňského kraje	1350	720	0	Plzeň	175219
1853	5	12	Ing.		Petr	Němec	66	M	projektant	5	5	0	Cheb	31920
1872	5	12			Jiří	Dietz	55	M	učitel	7	7	0	Karlovy Vary	48319
1882	5	12	Bc.	DiS.	Jana	Kumberová	39	F	sociální pracovnice	47	47	0	Sokolov	22924
1809	5	12			Martin	Hladík	51	M	OSVČ	759	759	0	Mariánské Lázně	12752
1941	5	12			Michala	Málková	36	F	starostka obce Prameny	768	768	0	Prameny	102
1855	5	12			Jaroslav	Jirkovský	77	M	živnostník	1114	1114	0	Karlovy Vary	48319
1913	5	12			Lukáš	Boček	37	M	OSVČ, střelecký instruktor	1173	1173	0	Sokolov	22924
1765	5	12	Mgr.	DiS.	Martin	Gruber	44	M	starosta obce Březová u Karlových Varů	1227	1227	0	Březová	543
1825	5	12			Miloš	Barták	39	M	podnikatel	1244	1244	0	Dalovice	1986
1878	5	12	Mgr.		Věra	Sosnovcová	51	F	ředitelka ZŠ	1245	1245	0	Karlovy Vary	48319
1937	5	12			Marie	Šašková	47	F	starostka obce Otročín	1327	1	0	Otročín	433
1754	5	12	MUDr.		Karel	Tyrpekl	58	M	lékař, trenér cyklistiky, radní města	1350	166	0	Cheb	31920
2056	6	12	Mgr.		Renata	Kutina Vášová	43	F	fundraiserka v Hospici sv. Štěpána	5	5	0	Litoměřice	23623
2219	6	12	Ing.		Karel	Strakoš	81	M	předseda klubu seniorů Ústeckého kraje ČSSD	7	7	0	Litvínov	23489
2014	6	12			Jan	Janeček	38	M	projektový manažer	47	47	0	Ústí nad Labem	91982
2052	6	12			Hana	Jedličková	53	F	sekretářka	759	759	0	Louny	18156
2220	6	12			Marek	Šavrda	47	M	jednatel společnosti	762	762	0	Bystřany	1871
2214	6	12			Jiří	Horák	31	M	sportovní manažer	768	768	0	Ústí nad Labem	91982
2096	6	12			Nikola	Mejstříková	37	F	průvodkyně domškoláků, žena v domácnosti, aktivní ve straně Vědomí	1007	1007	0	Praha	1335084
2163	6	12	PhDr. Mgr.	MSc.	Leoš	Moravec	42	M	ředitel dětského domova, radní města	1114	1114	0	Rumburk	10903
2133	6	12	Mgr. Bc.		Roman	Stružinský	48	M	ředitel ZŠ, VŠ pedagog, trenér	1173	1173	0	Děčín	47951
2177	6	12	PhDr.		Miroslav	Vítek	38	M	pedagogický pracovník	1227	1227	0	Litoměřice	23623
2016	6	12			Jaroslav	Huml	45	M	živnostník	1244	1244	0	Chomutov	48349
2041	6	12	Mgr. Bc.		Jan	Černý	43	M	odborný pracovník pro vědeckou a projektovou činnost	1245	1245	0	Ústí nad Labem	91982
2277	6	12			Antonín	Štěpanovský	27	M	zemědělec	1327	1	0	Martiněves	827
2255	6	12			Vladimír	Vlach	45	M	zastupitel Ústeckého kraje, IT technik	1350	720	0	Žatec	18823
2431	7	12	Bc.		Kristýna	Šťastná	22	F	studentka Mezinárodních rozvojových studií	5	5	0	Liberec	104261
2424	7	12			Jan	Basel	28	M	technolog	7	7	0	Nový Bor	11582
2399	7	12			Iva	Valíčková	35	F	manipulantka strojního zařízení	47	47	0	Smržovka	3751
2407	7	12			Jana	Hrušková	55	F	fyzioterapeutka, asistentka pedagoga	759	759	0	Liberec	104261
2546	7	12			Tomáš	Cereňuk	50	M	stavař	762	762	0	Heřmanice	277
2341	7	12			Martin	Brož	45	M	místostarosta města Česká Lípa, zastupitel Libereckého kraje	768	768	0	Česká Lípa	37361
2346	7	12			Pavel	Machala	56	M	obráběč kovů, aktivní v občanské iniciativě Život s činnou kompetencí	1007	1007	0	Liberec	104261
2364	7	12			Roman	Brodský	53	M	prodejce bytového designu	1114	1114	0	Klokočí	196
2359	7	12			Josef	Hermann	42	M	OSVČ, stavař	1173	1173	0	Horní Police	691
2398	7	12			Pavel	Fulín	77	M	včelař, myslivec a rybář	1227	1227	0	Liberec	104261
2553	7	12			Petr	Stejskal	34	M	živnostník	1244	1244	0	Hrádek nad Nisou	7744
2416	7	12	Mgr.		Milena	Kučerová	48	F	sociální pracovnice OSPOD - kurátor pro děti a mládež	1245	1245	0	Jablonec nad Nisou	45317
2347	7	12		DiS.	Štěpán	Kuřík	30	M	zdravotnický záchranář	1327	1	0	Lomnice nad Popelkou	5524
2509	7	12			Václav	Židek	41	M	radní Libereckého kraje, živnostník	1350	720	0	Jablonné v Podještědí	3653
2775	8	12	RNDr.		Blanka	Mikátová	63	F	zooložka a ochránkyně přírody	5	5	0	Hradec Králové	92683
2575	8	12	MUDr.		Pavel	Trpák	63	M	lékař	7	7	0	Trutnov	29958
2787	8	12	Mgr.		Josef	Radocha	65	M	občanský zaměstnanec Armády České republiky	47	47	0	Podbřezí	578
2703	8	12			Jiří	Szedlák	43	M	botanik	759	759	0	Trutnov	29958
2601	8	12	Ing.		Monika	Štayrová	58	F	1. náměstkyně primátora pro ekonomiku, dotace a kulturu města Hradec Králové	768	768	0	Hradec Králové	92683
2588	8	12			Ivana	Novotná	61	F	OSVČ	1007	1007	0	Hradec Králové	92683
2660	8	12			Eva	Nová	77	F	živnostnice	1114	1114	0	Hradec Králové	92683
2817	8	12			Pavla	Drašnarová	39	F	podnikatelka	1173	1173	0	Jaroměř	12324
2753	8	12	RNDr. Mgr. Ing.		Lukáš	Petr	30	M	expert kybernetické bezpečnosti v energetice, pedagog, starosta SDH Mostek	1227	1227	0	Mostek	1175
2603	8	12	Bc.		Veronika	Skalická	26	F	studentka VŠ	1244	1244	0	Dvůr Králové nad Labem	15471
