id	k	c	t1	t2	j	p	a	s	z	v	n	m	b	o
5963	12	12			Pavel	Kolář	66	M	předseda Klubu seniorů Kralice na Hané	166	166	0	Kralice na Hané	1693
5879	12	12			Miroslav	Vodička	39	M	technolog strojírenství	714	714	0	Pňovice	1011
5956	12	12			Miroslav	Hasa	43	M	provozovatel hudebního klubu	720	720	0	Prostějov	43381
6108	12	12	Ing.		Otakar	Svoboda	50	M	jednatel obchodní společnosti	721	721	0	Plumlov	2312
6102	12	12	Ing.		Zdenka	Šafránková	43	F	technik bezpečnosti práce BOZP	724	724	0	Milenov	435
5812	12	12			Vladimír	Prášil	59	M	živnostník	768	768	0	Olomouc	100514
5817	12	12			Žaneta	Kotrbová	24	F	technik	769	769	0	Olomouc	100514
5926	12	12			Radovan	Moudrý	46	M	živnostník, manažer, hudebník	1114	1114	0	Prostějov	43381
5770	12	12			Nataša	Kőhlerová	43	F	fyzioterapeut	1127	1127	0	Ostrava	284982
5853	12	12	Ing.		Markéta	Sedláčková	28	F	projektantka	1173	1173	0	Držovice	1473
5794	12	12			Alexandr	Kardaš	43	M	živnostník hodinář	1176	1176	0	Olomouc	100514
6023	12	12			Jan	Niče	24	M	barman	1178	1178	0	Uničov	11281
6140	12	12			Jitka	Rampasová	63	F	managerka lyžování	1182	1182	0	Litovel	9651
6691	13	12	Ing.		Ferdinand	Kubáník	35	M	ředitel Městské nemocnice s poliklinikou Uh. Brod	1	1	0	Uherský Brod	16409
6657	13	12			Martina	Koutňáková	42	F	finanční manažerka	5	5	0	Kroměříž	28360
6294	13	12	Bc.	BA, MBA	Karel	Holík	43	M	ředitel Sportovních zařízení města Kroměříže	7	7	0	Kroměříž	28360
6629	13	12			Roman	Ramach	44	M	vedoucí restaurace	47	47	0	Ratiboř	1833
6720	13	12	Mgr.	Ph.D.	Jan	Vodák	47	M	personální konzultant - kouč	53	53	0	Březnice	1353
6399	13	12			Jitka	Krajči	46	F	živnostník	137	137	0	Uherský Brod	16409
6466	13	12			Romana	Lučanová	46	F	invalidní důchodkyně	155	155	0	Bílá	275
6503	13	12			Vladimíra	Vrchová	68	F	důchodkyně	156	156	0	Prostějov	43381
6436	13	12	Mgr.		Alena	Hanáková	59	F	místostarostka Vizovic a učitelka	166	166	0	Vizovice	4847
6278	13	12	Mgr.		Mojmír	Náplava	42	M	advokát	714	714	0	Uherské Hradiště	25001
6623	13	12	Mgr.		Pavel	Holman	40	M	ředitel střední školy-učitel matematiky,geografie	720	720	0	Branky	1004
6709	13	12			Ivo	Bierhaus	58	M	živnostník	721	721	0	Opava	55996
6684	13	12			Bronislav	Kalenda	62	M	lesní správce, člen Zastupitelstva města Vizovice	724	724	0	Vizovice	4847
6291	13	12			Radek	Všetečka	46	M	Ředitel společnosti	768	768	0	Uherský Brod	16409
6676	13	12			Pavel	Ondroušek	40	M	dělník	769	769	0	Komárov	312
6726	13	12			Jarmila	Blažková	64	F	živnostnice	1114	1114	0	Bystřice pod Hostýnem	8129
6388	13	12			David	Staněk	25	M	kuchař	1125	1125	0	Fryšták	3718
6559	13	12			Ondřej	Rybka	33	M	podnikatel	1127	1127	0	Bystřice pod Hostýnem	8129
6663	13	12			Petr	Nakládal	48	M	stavební dělník	1173	1173	0	Střížovice	249
6614	13	12			Ota	Kriegler	53	M	vedoucí provozu	1176	1176	0	Horní Bečva	2446
6641	13	12			Tereza	Hubáčková	25	F	obchodní referent	1178	1178	0	Kněžpole	1110
6488	13	12			Martin	Hrstka	31	M	profesionální házenkář	1182	1182	0	Zubří	5535
6767	14	12	Ing.		Petr	Muczka	54	M	místostarosta města Kravaře	1	1	0	Kravaře	6662
6807	14	12	Mgr.		Zdeněk	Frélich	36	M	poradce pro životní prostředí	5	5	0	Opava	55996
7427	14	12	Ing.		Tomáš	Kuča	47	M	starosta města Orlová	7	7	0	Orlová	28330
6772	14	12	JUDr.		Josef	Babka	61	M	vedoucí právního odboru	47	47	0	Ostrava	284982
7125	14	12	Bc.		Radana	Zapletalová	54	F	galeristka	53	53	0	Ostrava	284982
7460	14	12	Bc.		Lenka	Stejskalová	34	F	zdravotní sestra, specialistka	137	137	0	Krnov	23130
7048	14	12			Libuše	Martínková	50	F	pedagogický asistent	155	155	0	Ostrava	284982
7061	14	12			Iveta	Machová	43	F	sekretářka	156	156	0	Ostrava	284982
7299	14	12	MUDr.	CSc.	Roman	Štípal	64	M	kardiolog, člen České a Evropské kardiolog.společ.	166	166	0	Ostrava	284982
6962	14	12	Ing.		David	Hájek	38	M	projektový inženýr	714	714	0	Staříč	2201
7132	14	12	Mgr.		Martin	Kučera	46	M	nakladatel	720	720	0	Ostrava	284982
7417	14	12	Ing.		Petr	Šarman	32	M	analytik	721	721	0	Krnov	23130
7059	14	12			Stanislav	Martinek	46	M	jednatel společnosti	724	724	0	Staré Město	920
7397	14	12	RNDr.		Jitka	Kunčarová	55	F	projektová manažerka, jednatelka	768	768	0	Opava	55996
6864	14	12			Jiří	Jiříkovský	36	M	horník	769	769	0	Karviná	50902
7445	14	12	Ing.		Jiří	Pazdera	48	M	administrátor	1114	1114	0	Opava	55996
6773	14	12			Pavel	Adamik	31	M	dělník	1125	1125	0	Bohumín	20308
6781	14	12			Petr	Doniec	49	M	konstruktér	1127	1127	0	Kopřivnice	21657
7081	14	12	Ing.		Josef	Macura	50	M	ředitel taneční školy	1173	1173	0	Šenov	6419
6974	14	12	Ing.	MBA	Jan	Pýcha	58	M	ředitel podniku	1176	1176	0	Pražmo	912
7158	14	12	Ing.		Libor	David	68	M	jednatel společnosti	1178	1178	0	Opava	55996
7257	14	12			Václav	Daněk	56	M	trenér	1182	1182	0	Brušperk	4131
22	1	13			Daniel	Kajpr	48	M	živnostník, zahradník	1	1	0	Praha	1335084
261	1	13	Bc.		David	Tišer	32	M	režisér a romista	5	5	0	Praha	1335084
220	1	13	MUDr.		Jana	Trková	64	F	lékařka, mikrobioložka, zástup. starosty Prahy 15	7	7	0	Praha	1335084
244	1	13			Vladislav	Kopal	63	M	jednatel obchodní společnosti	47	47	0	Praha	1335084
829	1	13	Mgr.		Zdeněk	Doležal	43	M	předseda výboru životního prostředí MČ Praha 5	53	53	0	Praha	1335084
403	1	13			Miroslav	Roubínek	42	M	správce počítačové sítě	98	98	0	Verušičky	461
568	1	13			Bronislava	Fešarová	41	F	živnostník	137	137	0	Praha	1335084
758	1	13			Jiří	Šamonil	70	M	důchodce	155	155	0	Praha	1335084
543	1	13			Eva	Dvorská	49	F	prodavačka	156	156	0	Praha	1335084
217	1	13	Ing.		Petr	Hlubuček	43	M	starosta MČ Praha-Lysolaje, ekonom, podnikatel	166	166	0	Praha	1335084
580	1	13	Ing.		Igor	Bogdanov	30	M	obchodní specialista	714	714	0	Praha	1335084
29	1	13			Alexandr	Mansurov	23	M	specialista informační bezpečnosti	720	720	0	Praha	1335084
469	1	13	Mgr.	M.A.	Jakub	Lepš	43	M	vysokoškolský pedagog, místostarosta Prahy 11	721	721	0	Praha	1335084
248	1	13	doc. MUDr.	Ph.D.	Sergej	Zacharov	42	M	docent, lékař	724	724	0	Praha	1335084
703	1	13			Aneta	Hejrovská	25	F	studentka, zastupitelka	768	768	0	Praha	1335084
208	1	13			Kateřina	Švecová	32	F	vedoucí prodeje	769	769	0	Světlá nad Sázavou	6429
55	1	13			Daniel	Šmerda	41	M	technický pracovník - odbor dopravy	1114	1114	0	Praha	1335084
269	1	13	Ing.		Šárka	Rohánková	51	F	zástupkyně ředitelky ZŠ	1127	1127	0	Pěnčín	2040
686	1	13	Mgr.		Pavel	Drabina	45	M	ekonom	1173	1173	0	Bílov	575
680	1	13	Ing.		Michal	Šafář	42	M	podnikatel, energetik	1176	1176	0	Praha	1335084
459	1	13			Michal	Bayer	50	M	válečný veterán, major v záloze	1178	1178	0	Praha	1335084
584	1	13			Jiří	Zelenka	45	M	hokejový trenér	1182	1182	0	Praha	1335084
595	1	13			Vladimír	Havel Šedivý	71	M	ekonom	1183	1183	0	Praha	1335084
1292	2	13			David	Hlavinka	38	M	stavební technik	1	1	0	Kutná Hora	20828
1167	2	13	Mgr. Ing.		Iva	Kofroňová	52	F	vedoucí daňové kanceláře	5	5	0	Maršovice	755
917	2	13	Mgr.		Jiřina	Hančarová	34	F	koordinátorka ŠKODA AUTO	7	7	0	Mladá Boleslav	44506
1222	2	13			Rudolf	Fidler	43	M	soukromý zemědělec	47	47	0	Mělník	19579
1162	2	13	Mgr.		Lukáš	Rak	33	M	právník, podnikatel	53	53	0	Kolín	32490
1481	2	13			Pavel	Tobiáš	48	M	brusič skla	137	137	0	Nymburk	15106
1107	2	13			Josef	Syrový	57	M	majitel autodopravy	155	155	0	Uhlířské Janovice	3119
1515	2	13			Martin	Niesner	42	M	mistr obráběcí dílny	156	156	0	Týnec nad Sázavou	5699
1411	2	13	Mgr.	DiS.	Ondřej	Tichota	37	M	radní, zástupce ředitelky ESC ČR	166	166	0	Mělník	19579
1539	2	13			Ivana	Burešová Marková	41	F	živnostník	714	714	0	Mladá Boleslav	44506
1154	2	13	Ing.		Magda	Pektorová	41	F	sekretářka, office manager, praktický vizionář	720	720	0	Praha	1335084
1427	2	13	Ing.		Jan	Švácha	52	M	vrchní ministerský rada MMR, zastupitel Rakovníka	721	721	0	Rakovník	15652
862	2	13			Antonín	Tůma	58	M	jednatel obchodní společnosti	724	724	0	Praha	1335084
994	2	13			Miloš	Babiš	57	M	poslanec	768	768	0	Mnichovice	3950
1449	2	13			Rostislav	Oplt	49	M	strážník	769	769	0	Mělník	19579
935	2	13			Miroslav	Křeček	59	M	živnostník	1114	1114	0	Benešov	16804
1339	2	13			Lubomír	Hradil	35	M	vedoucí pracovník	1125	1125	0	Čtyřkoly	719
1193	2	13			Lucie	Fagalová	25	F	servisní technik	1127	1127	0	Přídolí	684
1380	2	13			Ondřej	Navrátil	30	M	investiční poradce	1173	1173	0	Praha	1335084
1446	2	13			Jan Vojtěch	Binder	50	M	specialista IT	1176	1176	0	Tišice	2444
1559	2	13			Rudolf	Sůkup	70	M	důchodce, dělník (opravář)	1178	1178	0	Praha	1335084
1497	2	13			Zdeněk	Lupínek	39	M	prof. florbalista	1182	1182	0	Kutná Hora	20828
1688	3	13	Mgr.		Zdeněk	Dvořák	63	M	náměstek hejtmanky Jihočeského kraje	1	1	0	Dubné	1654
1882	3	13			Simona	Gorolová	36	F	uklízečka	2	2	0	České Budějovice	94229
1915	3	13	prof. RNDr.		Ondřej	Prášil	54	M	vedoucí Mikrobiologického ústavu Třeboň	5	5	0	Třeboň	8150
2004	3	13	Mgr.		Jaroslava	Deverová	56	F	učitelka	7	7	0	Písek	30379
1993	3	13			Martin	Rataj	24	M	student	47	47	0	Strakonice	22428
1873	3	13			Magdalena	Opolzerová	31	F	manažerka maloobchodního provozu	53	53	0	Kaplice	7241
1868	3	13	Ing.		Martin	Kadlečík	38	M	OSVČ	137	137	0	Strakonice	22428
1616	3	13	Ing.		Miloslav	Jindřich	52	M	technolog	156	156	0	Týn nad Vltavou	7887
2084	3	13			Jiří	Borovka	42	M	starosta obce Hůry, vedoucí provozu	166	166	0	Hůry	615
2038	3	13		DiS.	Pavla	Procházková	32	F	technický pracovník	714	714	0	Brloh	1091
1996	3	13	Mgr.		Václav	Urban	53	M	autor webu neuhaus.cz	720	720	0	Jindřichův Hradec	21169
1770	3	13	MUDr.		Mirko	Jakovljevič	57	M	lékař	721	721	0	České Budějovice	94229
1679	3	13			Zdeněk	Kudrlička	48	M	technik v autoservisu	724	724	0	Písek	30379
1828	3	13	Bc.		Kamil	Kulíšek	43	M	ředitel hotelu	768	768	0	Tábor	34119
1845	3	13			Daniela	Moravová	54	F	podnikatelka	769	769	0	Písek	30379
1846	3	13			Pavel	Baránek	49	M	instalatér topenář	1114	1114	0	Jindřichův Hradec	21169
1938	3	13			Josef	Kumpfmüller	53	M	podnikatel	1127	1127	0	Rudolfov	2572
2042	3	13	Ing.		Lucie	Sosnovcová	33	F	analytik	1173	1173	0	Praha	1335084
1663	3	13	Mgr.		Marcel	Ambrož	31	M	chemik, Jaderná elektrárna Temelín	1176	1176	0	Zliv	3537
2036	3	13			Marek	Žejšek	21	M	student ekonomie	1178	1178	0	Dobrá Voda	203
1690	3	13	Mgr.		Antonín	Sekyrka	46	M	ředitel gymnázia	1182	1182	0	Hluboká nad Vltavou	5451
2194	4	13	Ing.		Tomáš	Dušička	52	M	plemenářský inspektor	1	1	0	Plasy	2770
2331	4	13	Ing.		Jaroslav	Neužil	70	M	OSVČ průvodce - šetrná turistika	5	5	0	Prachatice	10706
2506	4	13			Dana	Vaníková	56	F	administrativní pracovnice	7	7	0	Nezvěstice	1473
2510	4	13	Ing.		Václav	Štekl	41	M	předseda Kontrolního výboru Zastupitelstva PK	47	47	0	Plzeň	175219
2503	4	13	Mgr.		Radka	Trylčová	42	F	radní PK pro oblast život. prostředí a zemědělství	53	53	0	Plzeň	175219
2412	4	13			Vladimír	Sedláček	29	M	provozář na hradě	137	137	0	Rabí	492
2135	4	13			Miroslav	Parihuzič	62	M	důchodce	155	155	0	Sokolov	22924
2319	4	13			Roman	Hepner	41	M	zámečník	156	156	0	Bor	4488
2149	4	13	Ing.		Milan	Rusek	42	M	podnikatel v oblasti IT, býv.starosta města Zbiroh	166	166	0	Zbiroh	2508
2152	4	13			Lukáš	Praveček	35	M	dispečer výroby, koordinátor projektů	714	714	0	Tachov	13072
2168	4	13			Petr	Bohuslav	28	M	technik jaderných zařízení	720	720	0	Stříbro	7687
2241	4	13	Ing. arch.		Oldřich	Kodeda	58	M	architekt	721	721	0	Plzeň	175219
2370	4	13			Pavel	Seidler	50	M	obchodní manažer	724	724	0	Plzeň	175219
2445	4	13	Ing.		Zdeněk	Hlaváč	48	M	vrchní ministerský rada	768	768	0	Nalžovské Hory	1171
2389	4	13			Ilona	Radová	63	F	důchodkyně	769	769	0	Karlovy Vary	48319
2481	4	13			Josef	Heller	44	M	živnostník	1114	1114	0	Dlažov	487
2357	4	13			Václava	Šmídlová	45	F	předs. Komise mlád. Svazu národní házené, trenérka	1173	1173	0	Plzeň	175219
2432	4	13			Ivana	Elšlégrová	50	F	státní zaměstnanec	1176	1176	0	Volduchy	1221
2460	4	13			Tomáš	Kaman	21	M	automechanik	1178	1178	0	Vídeň	456
2217	4	13			Antonín	Bartoníček	68	M	cyklistický trenér	1182	1182	0	Plzeň	175219
2541	5	13	Mgr.		Radek	Matuška	45	M	evangelický farář	1	1	0	Chodov	13089
2797	5	13	Ing.		Jiří	Cveček	35	M	projektový manažer, poradenství v energetice	5	5	0	Praha	1335084
2632	5	13			Věra	Vaňousová	57	F	učitelka	7	7	0	Plesná	1969
2601	5	13			Josef	Bečvář	49	M	výpravčí vlaků	47	47	0	Sokolov	22924
2532	5	13	MUDr. Ing.		Robert	Plachý	47	M	ředitel zdravotních a sociálních služeb	53	53	0	Cheb	31920
2693	5	13			Bohumila	Šourová	60	F	přadlena	137	137	0	Nové Sedlo	2612
2712	5	13			Radek	Kremeň	47	M	podnikatel	155	155	0	Luby	2124
2770	5	13			Tomáš	Nalevajko	36	M	OSVČ	156	156	0	Kaceřov	434
2566	5	13	Ing.		Petra	Gajičová	46	F	starostka obce Libavské Údolí, ekonomka	166	166	0	Libavské Údolí	537
2744	5	13	Ing.		Helena	Sasová	55	F	ekonom	714	714	0	Nová Ves	192
2720	5	13	Ing.		Josef	Janů	48	M	krajský radní, autorizovaný stavební inženýr	720	720	0	Karlovy Vary	48319
2728	5	13	Mgr.		Martin	Váňa	29	M	kartograf, archeolog	721	721	0	Chyše	608
2583	5	13			Alois	Mach	76	M	důchodce	724	724	0	Loket	3079
2698	5	13	MUDr.		Helena	Trtková Říhová	38	F	praktická lékařka, Karlovy Vary	768	768	0	Jenišov	1057
2731	5	13			Stanislav	Supek	29	M	prodejce	769	769	0	Aš	13105
2794	5	13			Jindřich	Veselý	67	M	technik	1114	1114	0	Dalovice	1986
2607	5	13			Josef	Krutina	44	M	sekretář Krajského svazu hokeje	1173	1173	0	Cheb	31920
2674	5	13			Kamila	Peterová	33	F	hotelová manažerka	1176	1176	0	Mariánské Lázně	12752
2516	5	13			Jan	Pouč	30	M	zahradník	1178	1178	0	Brno	382405
2608	5	13			Tomáš	Král	35	M	kuchař	1182	1182	0	Brno	382405
2978	6	13	JUDr.		Hana	Zvalová	57	F	ředitelka galerie, etnoložka	1	1	0	Jirkov	19200
3318	6	13			Jiří	Kraus	42	M	herec Městského divadla v Mostě	5	5	0	Most	65341
3051	6	13	Mgr.	LL.M., MBA	Karel	Novotný	51	M	Náměstek ministra průmyslu a obchodu	7	7	0	Most	65341
3346	6	13	Bc.		Jaroslava	Kamarytová Vršitá	29	F	finanční účetní	47	47	0	Děčín	47951
3108	6	13	Bc.		Jakub	Ozaňák	30	M	ředitel školy	53	53	0	Most	65341
2866	6	13			František	Vlásek	60	M	technik	137	137	0	Jirkov	19200
3105	6	13			Miroslav	Šott	56	M	podnikatel	155	155	0	Rumburk	10903
3288	6	13			Michal	Matouš	25	M	hasič	156	156	0	Libčeves	943
3243	6	13	MUDr.		Jiří	Biolek	68	M	lékař, primář dětského oddělení Nemocnice Most	166	166	0	Litvínov	23489
3258	6	13			Pavel	Holešta	66	M	starobní důchodce	714	714	0	Ústí nad Labem	91982
3261	6	13	Bc.		Zdeněk	Štěpánek	34	M	Odborník v IT	720	720	0	Varnsdorf	15117
3334	6	13	Mgr.		Dita	Králová	45	F	učitelka základní školy	721	721	0	Tisá	960
2893	6	13	MUDr.		Miloš	Vodička	54	M	Lékař	724	724	0	Ústí nad Labem	91982
2889	6	13	Ing.		Stanislav	Horáček	53	M	starosta Varnsdorfu	768	768	0	Varnsdorf	15117
3106	6	13			Jan	Kozel	64	M	důchodce	769	769	0	Most	65341
2960	6	13			Petr	Haldovský	49	M	elektromechanik	1114	1114	0	Chomutov	48349
3085	6	13			Viléma	Valášková	76	F	důchodkyně	1125	1125	0	Most	65341
2932	6	13			Ladislav	Řihák	75	M	Důchodce	1127	1127	0	Povrly	2242
3016	6	13	Ing.	MBA	Vladimír	Balach	60	M	Ředitel strojírenské společnosti	1173	1173	0	Ústí nad Labem	91982
3173	6	13			Pavlína	Špalková	30	F	Pracovnice retenčního odd. telefonního operátora	1176	1176	0	Louny	18156
3145	6	13	Ing.		Ivo	Veselý	57	M	hygienik	1178	1178	0	Ústí nad Labem	91982
3139	6	13			Marian	Danč	53	M	nezaměstnaný	1182	1182	0	Ústí nad Labem	91982
3603	7	13			Jan	Dušánek	33	M	konstruktér	1	1	0	Česká Lípa	37361
3707	7	13			Petra	Brabencová	38	F	kadeřnice	2	2	0	Herálec	1094
3680	7	13	Ing.		Jakub	Macek	31	M	ekonom, specialista logistiky v General Electric	5	5	0	Jablonec nad Nisou	45317
3749	7	13	Ing.		Jiří	Hauzer	33	M	technik	7	7	0	Osečná	1176
3535	7	13			Jaroslav	Šlechta	22	M	student vysoké školy	47	47	0	Pěnčín	709
3637	7	13	Ing.		Jiří	Kittner	54	M	poradce v oboru ekonomika a financování	53	53	0	Liberec	104261
3419	7	13	Bc.		Dagmar	Jiránková	44	F	živnostník	137	137	0	Jenišovice	1237
3404	7	13			Roman	Pašek	55	M	pracovník na tryskači	156	156	0	Tachov	13072
3665	7	13	Ing.		Eva	Burešová	39	F	starostka Doks, krajská zastupitelka	166	166	0	Doksy	5178
3644	7	13	Ing.		Zbyněk	Hubínka	41	M	odborný asistent	714	714	0	Liberec	104261
3695	7	13	Mgr.		Matěj	Šonka	31	M	ref. projektů a propagace Fondu st. kinematografie	720	720	0	Nový Bor	11582
3544	7	13	Mgr. Ing.	Ph.D.	Josef	Pejřimovský	72	M	lesník, religionista, předs. Muzikoterapeut. inst.	721	721	0	Praha	1335084
3389	7	13			Dagmar	Matěchová	62	F	realitní makléř	724	724	0	Jablonec nad Nisou	45317
3712	7	13	Bc.		Milan	Adamec	53	M	vedoucí úředník MěÚ Česká Lípa	768	768	0	Nový Bor	11582
3701	7	13			Antonín	Janeček	68	M	důchodce	769	769	0	Turnov	14391
3605	7	13			Jan	Čepelák	48	M	mistr autoopravny	1114	1114	0	Liberec	104261
3381	7	13			Ivana	Vodičková	51	F	vychovatelka MŠ	1125	1125	0	Liberec	104261
3564	7	13	MUDr.		Zdeněk	Březovský	67	M	praktický lékař	1127	1127	0	Třebotov	1488
3434	7	13			Petr	Schüler	41	M	podnikatel, reprezentant v judo	1173	1173	0	Maršovice	620
3466	7	13			Růžena	Pileková	65	F	asistentka	1176	1176	0	Liberec	104261
3614	7	13			Eva	Brydlová	68	F	důchodce	1178	1178	0	Tisová	573
3449	7	13			David	Chadraba	22	M	řidič	1182	1182	0	Liberec	104261
3808	8	13	prof. MUDr.	CSc.	Jan	Čáp	64	M	lékař, vysokoškolský učitel	1	1	0	Hradec Králové	92683
3763	8	13			David	Číp	38	M	ochránce přírody	5	5	0	Vítězná	1480
4109	8	13	Bc.		Jaroslava	Komárková	54	F	ředitelka ZUŠ J. B. Foerstera Jičín	7	7	0	Jičín	16551
3991	8	13			František	Klacek	42	M	technik	47	47	0	Dětenice	716
4087	8	13	Mgr.		Iva	Doudová	52	F	ředitelka MŠ Hronov, speciální pedagožka	53	53	0	Velké Poříčí	2355
4032	8	13			Alena	Mašková	58	F	účetní	137	137	0	Rychnov nad Kněžnou	10899
3785	8	13			Petr	Janda	44	M	OSVČ	155	155	0	Lodín	416
3978	8	13			Oto	Novák	57	M	číšník	156	156	0	Dvůr Králové nad Labem	15471
3771	8	13	Mgr.		Lucie	Potůčková	42	F	starostka, právník	166	166	0	Mladé Buky	2313
4051	8	13	Ing.		Roman	Pátek	52	M	ekonom	714	714	0	Hradec Králové	92683
3821	8	13			Alexander	Salák	58	M	nezávislý badatel	720	720	0	Hradec Králové	92683
3863	8	13			Adolf	Klepš	53	M	náčelník Horské služby ČR,o. p. s. oblast Krkonoše	721	721	0	Špindlerův Mlýn	1057
4121	8	13	JUDr.		Markéta	Pakandlová	56	F	advokátka	724	724	0	Hradec Králové	92683
3840	8	13	Mgr.		Jana	Berkovcová	47	F	vedoucí metodik pro vzdělávání, Národní institut	768	768	0	Nové Město nad Metují	9317
4170	8	13			Ivana	Jáchymová	53	F	pečovatelka	769	769	0	Doudleby nad Orlicí	1769
3823	8	13			Jindřich	Pisch	58	M	živnostník	1114	1114	0	Jaroměř	12324
3813	8	13			Jana	Mračková	48	F	administrativa	1127	1127	0	Humpolec	10975
4093	8	13	Bc.		Marie	Voršilková	31	F	manažerka v bankovnictví	1173	1173	0	Jesenice	9997
3798	8	13	Mgr.		Martin	Dočekal	33	M	ředitel textilní firmy	1176	1176	0	Hořice	8439
4122	8	13			Josef	Vodička	72	M	důchodce	1178	1178	0	Hartmanice	281
4117	8	13			Martin	Neděla	45	M	trenér	1182	1182	0	Komořany	740
4547	9	13	Ing.		Pavel	Starý	52	M	lesník, jednatel firmy	1	1	0	Chrudim	23140
4551	9	13			Jiří	Malík	45	M	podnikatel ve zdravé výživě, zastupitel	5	5	0	Rokytno	896
4488	9	13		DiS.	Luděk	Skalický	36	M	starosta obce Výprachtice	7	7	0	Výprachtice	959
4580	9	13	Ing.	DiS.	Jaromír	Vojtěch	40	M	policista - vyšetřovatel	47	47	0	Dašice	2365
4342	9	13			Ivana	Snítilová	59	F	členka předsed. Strany soukromníků ČR, živnostnice	53	53	0	Libchavy	1771
4417	9	13			Lenka	Krásová	46	F	mechanik silnoproudých zařízení	137	137	0	Ústí nad Orlicí	14209
4467	9	13			Jiří	Šťastný	57	M	údržbář strojních zařízení	156	156	0	Vysoké Mýto	12267
4355	9	13	Bc.		Alice	Paurová	47	F	zastup.MO Pardub.5,trenérka nár.reprez.kin-ballu	166	166	0	Pardubice	91755
4313	9	13			Jaroslav	Flieger	35	M	programátor	714	714	0	Pardubice	91755
4386	9	13			Nikola	Štěpánková	31	F	specialistka firemní péče na rod. dovolené	720	720	0	Chrudim	23140
4394	9	13	Ing.	CSc.	Libor	Slezák	64	M	expert na radiolokaci, radní města Pardubice	721	721	0	Pardubice	91755
4441	9	13	Mgr.		Alena	Holická	51	F	pedagog	724	724	0	Pardubice	91755
4300	9	13			Jan	Nadrchal	30	M	IT analytik, programátor	768	768	0	Pardubice	91755
4582	9	13			Miroslav	Hegr	25	M	obsluha čerpací stanice	769	769	0	Borová	1023
4418	9	13			Karel	Háněl	39	M	skladník	1114	1114	0	Litomyšl	10240
4455	9	13			Lucie	Stroukalová	40	F	odborná asistentka	1127	1127	0	Pardubice	91755
4240	9	13			Petra	Pětioká	38	F	hypoteční specialistka	1173	1173	0	Praha	1335084
4368	9	13			Martin	Vlasák	31	M	gastronom	1176	1176	0	Pňov-Předhradí	592
4260	9	13			Jiří	Salva	46	M	majitel restaurace	1178	1178	0	Vysoké Mýto	12267
4542	9	13			Michal	Dvořák	37	M	basketbalista	1182	1182	0	Svitavy	16601
4696	10	13	Mgr.		Klára	Hanychová	28	F	učitelka 1. stupně ZŠ	1	1	0	Praha	1335084
4709	10	13			Milan	Zeibert	54	M	místostarosta města	5	5	0	Třebíč	35107
4863	10	13			Vladimír	Malý	53	M	místostarosta města Třebíč	7	7	0	Třebíč	35107
4912	10	13	Ing.		Jaroslav	Jirků	47	M	referent investiční výstavby	47	47	0	Jihlava	51125
4782	10	13			Martin	Kamarád	42	M	starosta Přibyslavi	53	53	0	Přibyslav	3989
4994	10	13			Miroslav	Losenický	55	M	výrobce dřevařských polotovarů	137	137	0	Ždírec nad Doubravou	3135
4765	10	13			Veronika	Marková	25	F	studentka	155	155	0	Jíloviště	693
4607	10	13			Štěpán	de Valerio	28	M	zahradní technik	156	156	0	Veselý Žďár	582
4690	10	13	Ing.		Marie	Černá	60	F	místostarostka města, před. mikroregionu Třebíčsko	166	166	0	Třebíč	35107
4817	10	13	Ing.		Marek	Salaquarda	65	M	vedoucí vývoje zdravotnických přístrojů	714	714	0	Nové Město na Moravě	10006
4598	10	13	Ing.		Petr	Štourač	38	M	SW developer	720	720	0	Žďár nad Sázavou	20485
4895	10	13	Bc.	BA (Hons)	Martin	Vondra	33	M	podnikatel	721	721	0	Havlíčkův Brod	23255
4706	10	13			Romana	Gažiová	43	F	mateřská dovolená	724	724	0	Nové Veselí	1352
5014	10	13			Miroslav	Prokeš	40	M	jednatel společnosti	768	768	0	Třebíč	35107
4927	10	13			Jan	Pechr	26	M	administrátor prodejny	769	769	0	Sobíňov	731
4898	10	13			Daniela	Načeradská	63	F	živnostník	1114	1114	0	Kamenná Lhota	263
4695	10	13			Soňa	Osičková	56	F	zdravotní sestra	1173	1173	0	Vyškov	20676
4901	10	13	Mgr.		Lukáš	Mrklas	37	M	sociální pracovník	1176	1176	0	Příseka	433
4998	10	13			Jakub	Jaša	21	M	bagrista	1178	1178	0	Petráveč	294
4761	10	13			Jan	Kosak	25	M	asistent	1182	1182	0	Dobronín	1864
5277	11	13	Ing.		František	Hasoň	46	M	ředitel společnosti, zastupitel města	1	1	0	Blansko	20306
5263	11	13	Mgr.		David	Oplatek	38	M	ředitel Občanské poradny Brno	5	5	0	Brno	382405
5016	11	13			Jan	Schneider	38	M	sportovní ředitel	7	7	0	Tišnov	9267
5364	11	13	Mgr. Bc.		Emil	Bajgl	63	M	sociální pracovník na úseku soc.práv. ochrany dětí	47	47	0	Hrabětice	893
5253	11	13			Vlastislav	Filka	51	M	člen Rozšířeného předsednictva Strany soukromníků	53	53	0	Břeclav	24554
5248	11	13			Vladimír	Piwowarczik	50	M	agronom	137	137	0	Vranov nad Dyjí	803
5330	11	13			Petrik	Hasieber	26	M	obsluha CNC strojů	155	155	0	Vranovice	2455
5152	11	13			Štěpán	Reich	21	M	přijímací technik	156	156	0	Podbřežice	246
